id,РџРµСЂРёРѕРґ,Р’С‹СЂСѓС‡РєР°
216491,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,3750.4
216492,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4620.0
216492,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4659.0
216492,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4822.8
216493,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5872.0
216493,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5371.5
216493,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4944.0
216494,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4820.5
216494,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5428.0
216494,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4424.0
216495,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4014.5
216495,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,3550.4
216495,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4700.0
216496,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4251.2
216496,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5272.0
216496,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4655.5
216497,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6207.6
216497,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5607.0
216497,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5064.0
216498,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4774.8
216498,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4351.0
216498,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4690.0
216499,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5387.1
216499,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5191.0
216499,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5690.0
216500,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4450.6
216500,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4483.0
216500,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4396.0
216501,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4611.0
216501,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4800.8
216501,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4680.0
216502,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4611.0
216502,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4813.1
216502,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4986.0
216503,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4876.2
216503,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5211.0
216503,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4962.0
216504,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5175.0
216504,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5015.0
216504,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5284.1
216505,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6478.2
216505,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5998.5
216505,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5595.0
216506,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6191.6
216506,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5461.0
216506,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4768.0
216507,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5310.3
216507,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5212.0
216507,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4971.0
216508,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5553.0
216508,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,6531.0
216508,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5813.4
216509,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4631.0
216509,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4808.0
216509,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4784.6
216510,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5290.0
216510,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5821.0
216510,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6411.2
216511,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5249.0
216511,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5582.0
216511,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6000.6
216512,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4939.0
216512,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4917.8
216512,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4858.0
216513,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4923.5
216513,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5072.0
216513,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4924.8
216514,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4855.0
216514,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4757.5
216514,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4795.0
216515,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5350.2
216515,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5007.0
216515,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4761.0
216516,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5624.6
216516,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5394.5
216516,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5279.0
216517,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5683.5
216517,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5190.0
216517,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6241.2
216518,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5134.0
216518,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5171.1
216518,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4434.0
216519,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4979.0
216519,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6139.4
216519,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5531.0
216520,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4370.0
216520,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4532.5
216520,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4870.0
216521,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4673.0
216521,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4528.6
216521,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4526.0
216522,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5063.4
216522,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4449.0
216522,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4708.5
216523,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4153.5
216523,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4056.0
216523,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4416.0
216524,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,3873.8
216524,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5379.0
216524,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4503.0
216525,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4965.4
216525,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4757.0
216525,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4799.0
216526,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4655.0
216526,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4505.0
216526,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4765.0
216527,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5023.0
216527,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4668.0
216527,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5106.1
216528,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5245.0
216528,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4450.0
216528,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,3891.0
216529,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4340.0
216529,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5019.9
216529,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4974.0
216530,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5280.1
216530,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5118.0
216530,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5388.0
216531,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4950.0
216531,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4946.0
216531,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4878.5
216532,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5063.0
216532,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4686.0
216532,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4401.0
216533,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5868.0
216533,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4925.0
216533,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5180.3
216534,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4693.0
216534,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5212.0
216534,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5270.2
216535,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4312.5
216535,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4488.0
216535,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4290.4
216536,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5109.0
216536,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4949.0
216536,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5097.3
216537,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4486.5
216537,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4908.0
216537,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4251.2
216538,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4624.0
216538,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5398.0
216538,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4969.0
216539,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5307.5
216539,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4952.0
216539,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5745.6
216540,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4510.0
216540,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4562.0
216540,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4772.0
216541,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4432.0
216541,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5782.0
216541,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,7082.0
216542,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5173.0
216542,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5028.0
216542,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5175.6
216543,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5211.0
216543,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5031.0
216543,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5005.0
216544,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4820.0
216544,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4912.0
216544,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4535.0
216545,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4943.0
216545,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5142.3
216545,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5505.0
216546,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,3155.0
216546,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5154.0
216546,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,3457.9
216547,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4913.7
216547,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4847.0
216547,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4369.0
216548,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5470.1
216548,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5328.0
216548,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5422.0
216549,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,3556.0
216549,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4102.0
216549,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4882.0
216550,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4371.0
216550,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4830.0
216550,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4898.8
216551,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5063.5
216551,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5098.0
216551,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5163.6
216552,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5700.5
216552,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4460.0
216552,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6905.6
216553,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5039.0
216553,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5028.5
216553,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5149.4
216554,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,6205.5
216554,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5307.0
216554,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,7114.2
216555,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6533.4
216555,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5801.5
216555,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5107.0
216556,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4521.0
216556,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4497.0
216556,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4606.2
216557,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4555.6
216557,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5176.0
216557,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4774.0
216558,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5147.0
216558,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4457.0
216558,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4757.0
216559,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4165.6
216559,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4468.5
216559,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4968.0
216560,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5042.0
216560,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5724.5
216560,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6446.0
216561,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4238.0
216561,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4430.0
216561,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4534.4
216562,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4237.0
216562,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4977.0
216562,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5007.9
216563,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5169.0
216563,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5231.8
216563,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5133.0
216564,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4930.0
216564,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5269.0
216564,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4766.2
216565,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5533.0
216565,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4844.0
216565,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4908.0
216566,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,3330.0
216566,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4567.6
216566,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4608.0
216567,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4839.5
216567,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5241.2
216567,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4526.0
216568,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4267.4
216568,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5515.0
216568,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4777.0
216569,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4533.0
216569,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4419.4
216569,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4402.5
216570,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4987.0
216570,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5123.0
216570,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5235.3
216571,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4772.5
216571,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5062.4
216571,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4588.0
216572,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5256.5
216572,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5294.2
216572,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5363.0
216573,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,6115.0
216573,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5613.2
216573,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5386.0
216574,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4653.0
216574,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5052.0
216574,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5527.8
216575,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5567.0
216575,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5769.8
216575,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5483.0
216576,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,3756.8
216576,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5150.0
216576,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4334.0
216577,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5053.4
216577,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4945.0
216577,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4783.0
216578,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5006.8
